,word,origin,full_name,Group
60652,numberable,xno,Anglo-Norman,Germanic
60653,numberer,xno,Anglo-Norman,Germanic
60654,numberest,xno,Anglo-Norman,Germanic
60655,numberful,xno,Anglo-Norman,Germanic
60656,numberless,xno,Anglo-Norman,Germanic
60657,numberlessly,xno,Anglo-Norman,Germanic
60658,numberlessness,xno,Anglo-Norman,Germanic
60659,numberlike,xno,Anglo-Norman,Germanic
60660,numberwork,xno,Anglo-Norman,Germanic
60661,numbfish,ang,"English, Old (ca.450-1100)",
60663,numbles,frm,"French, Middle (ca.1400-1600)",
60666,numerable,lat,Latin,Latin
60667,numeral,frm,"French, Middle (ca.1400-1600)",
60668,numerally,frm,"French, Middle (ca.1400-1600)",
60669,numerate,lat,Latin,Latin
60670,numeric,fra,French,Latin
60676,numismatics,fra,French,Latin
60677,numismatist,fra,French,Latin
60678,nummary,lat,Latin,Latin
60681,numéraire,fra,French,Latin
60682,nun,lat,Latin,Latin
60683,nunatak,kal,Kalaallisut; Greenlandic,Other
60684,nunation,lat,Latin,Latin
60685,nuncheon,ang,"English, Old (ca.450-1100)",
60686,nunciature,lat,Latin,Latin
60687,nuncio,lat,Latin,Latin
60688,nuncupate,lat,Latin,Latin
60689,nuncupative,lat,Latin,Latin
60690,nundination,lat,Latin,Latin
60691,nunhood,lat,Latin,Latin
60692,nunlike,lat,Latin,Latin
60693,nunly,lat,Latin,Latin
60694,nunnish,lat,Latin,Latin
60695,nuptial,lat,Latin,Latin
60696,nuptiality,lat,Latin,Latin
60697,nuque,fra,French,Latin
60698,nurikabe,jpn,Japanese,Japanese
60699,nursehound,enm,"English, Middle (1100-1500)",
60703,nurseryman,enm,"English, Middle (1100-1500)",
60707,nurture,enm,"English, Middle (1100-1500)",
60708,nut,enm,"English, Middle (1100-1500)",
60709,nut up,enm,"English, Middle (1100-1500)",
60710,nutant,lat,Latin,Latin
60711,nutbowl,enm,"English, Middle (1100-1500)",
60712,nutburger,enm,"English, Middle (1100-1500)",
60714,nutfarm,enm,"English, Middle (1100-1500)",
60715,nuthook,enm,"English, Middle (1100-1500)",
60716,nuthouse,enm,"English, Middle (1100-1500)",
60718,nutless,enm,"English, Middle (1100-1500)",
60719,nutlet,enm,"English, Middle (1100-1500)",
60720,nutly,enm,"English, Middle (1100-1500)",
60721,nutpecker,enm,"English, Middle (1100-1500)",
60722,nutraceutical,lat,Latin,Latin
60723,nutrication,lat,Latin,Latin
60724,nutrider,enm,"English, Middle (1100-1500)",
60725,nutrient,lat,Latin,Latin
60726,nutrigenomics,deu,German,Germanic
60728,nutritarian,lat,Latin,Latin
60735,nutritive,frm,"French, Middle (ca.1400-1600)",
60736,nutritively,frm,"French, Middle (ca.1400-1600)",
60737,nutriture,lat,Latin,Latin
60738,nyatiti,luo,Luo (Kenya and Tanzania),Other
60739,nychthemeron,grc,"Greek, Ancient (to 1453)",
60742,nyet,rus,Russian,Other
60744,nymph,fra,French,Latin
60745,nympha,lat,Latin,Latin
60746,nymphaea,lat,Latin,Latin
60747,nymphaeum,lat,Latin,Latin
